locus_tag,ftype,length_bp,gene,EC_number,COG,product,bin
GLBCHIJI_00726,CDS,909,cphB,3.4.15.6,,Cyanophycinase,3300025740_30
CFBAPMPL_01742,CDS,840,cphB,3.4.15.6,,Cyanophycinase,3300026299_14
ECHMAPGC_02026,CDS,858,cphB,3.4.15.6,,Cyanophycinase,3300025866_13
GNIKIIPD_01284,CDS,816,cphB,3.4.15.6,,Cyanophycinase,3300025657_18
PKOJONGK_01017,CDS,861,cphB,3.4.15.6,,Cyanophycinase,3300027794_22
AAPGCFLO_00588,CDS,825,cphB,3.4.15.6,,Cyanophycinase,3300012533_65
EFOAGDIF_00524,CDS,894,cphB,3.4.15.6,,Cyanophycinase,3300025708_48
AHMJIOLK_01392,CDS,924,cphB,3.4.15.6,,Cyanophycinase,3300025847_29
GHBGDKNK_01511,CDS,807,cphB,3.4.15.6,,Cyanophycinase,3300025657_28
IAGOKKNI_02462,CDS,879,cphB,3.4.15.6,,Cyanophycinase,3300027789_10
PIGFLICE_00143,CDS,807,cphB,3.4.15.6,,Cyanophycinase,3300009540_39
AFACCKLE_02114,CDS,876,cphB,3.4.15.6,,Cyanophycinase,3300026288_17
FIAMMHLM_03000,CDS,909,cphB,3.4.15.6,,Cyanophycinase,3300025677_12
BGFBDFIM_01949,CDS,876,cphB,3.4.15.6,,Cyanophycinase,3300026516_45
IOLINGEJ_00791,CDS,858,cphB,3.4.15.6,,Cyanophycinase,3300025847_21
CGOLALOP_01079,CDS,873,cphB,3.4.15.6,,Cyanophycinase,3300025702_30
NPHDBEHC_01166,CDS,897,cphB_1,3.4.15.6,,Cyanophycinase,3300027781_14
NPHDBEHC_02866,CDS,861,cphB_2,3.4.15.6,,Cyanophycinase,3300027781_14
PHIHFEMJ_00977,CDS,840,cphB,3.4.15.6,,Cyanophycinase,3300026284_7
EJPNFMNN_04604,CDS,888,cphB,3.4.15.6,,Cyanophycinase,3300027781_1
DGMLJOBH_00149,CDS,807,cphB,3.4.15.6,,Cyanophycinase,3300011965_2
CMEGGKOP_00508,CDS,498,cphB,3.4.15.6,,Cyanophycinase,3300025882_45
HDGPHPAP_00560,CDS,834,cphB,3.4.15.6,,Cyanophycinase,3300025847_32
EFAHMGMO_00957,CDS,873,cphB_1,3.4.15.6,,Cyanophycinase,3300025772_10
EFAHMGMO_01828,CDS,906,cphB_2,3.4.15.6,,Cyanophycinase,3300025772_10
FCHOHMCM_00024,CDS,807,cphB,3.4.15.6,,Cyanophycinase,3300025609_23
AHOHAGEL_01508,CDS,915,cphB,3.4.15.6,,Cyanophycinase,3300009769_48
LLCIELMC_00590,CDS,840,cphB,3.4.15.6,,Cyanophycinase,3300026288_25
AKFNDOGD_01799,CDS,897,cphB,3.4.15.6,,Cyanophycinase,3300009540_47
IJJHFIGA_01335,CDS,894,cphB,3.4.15.6,,Cyanophycinase,3300027781_11
MEBFGEJK_03614,CDS,441,cphB,3.4.15.6,,Cyanophycinase,3300027789_6
FMAGMNEE_01851,CDS,843,cphB,3.4.15.6,,Cyanophycinase,3300025877_4
ACLAMHFK_00409,CDS,873,cphB,3.4.15.6,,Cyanophycinase,3300026303_12
BMNNGIAG_01476,CDS,855,cphB,3.4.15.6,,Cyanophycinase,3300013790_1
OJJDLDFJ_02585,CDS,843,cphB,3.4.15.6,,Cyanophycinase,3300027673_14
HAEGBIOM_02029,CDS,810,cphB,3.4.15.6,,Cyanophycinase,3300025678_2
PLININJG_04603,CDS,789,cphB,3.4.15.6,,Cyanophycinase,3300012018_2
ADCLLIFE_01747,CDS,909,cphB,3.4.15.6,,Cyanophycinase,3300025618_14
PJPFCAAP_02579,CDS,858,cphB,3.4.15.6,,Cyanophycinase,3300009779_21
FFOONDKG_01290,CDS,807,cphB,3.4.15.6,,Cyanophycinase,3300025847_36
BKFJGJIO_01989,CDS,873,cphB,3.4.15.6,,Cyanophycinase,3300026288_29
DOLOEAIE_00670,CDS,909,cphB,3.4.15.6,,Cyanophycinase,3300025724_23
INMJMBEF_00746,CDS,813,cphB,3.4.15.6,,Cyanophycinase,3300025713_22
HBIHIPNA_01461,CDS,807,cphB,3.4.15.6,,Cyanophycinase,3300025683_31
HJEJGLDH_00518,CDS,846,cphB,3.4.15.6,,Cyanophycinase,3300009767_36
ADLKKBJC_00096,CDS,873,cphB,3.4.15.6,,Cyanophycinase,3300023194_8
ABPPCAHK_00726,CDS,753,cphB,3.4.15.6,,Cyanophycinase,3300026282_16
DIGMDIMJ_00743,CDS,882,cphB,3.4.15.6,,Cyanophycinase,3300026284_8
LCDBBFPM_01681,CDS,897,cphB,3.4.15.6,,Cyanophycinase,3300023211_5
EDNEPFCD_00461,CDS,855,cphB,3.4.15.6,,Cyanophycinase,3300013791_1
JMPCJPGI_01905,CDS,858,cphB,3.4.15.6,,Cyanophycinase,3300025877_13
GGADOKOO_02037,CDS,822,cphB,3.4.15.6,,Cyanophycinase,3300025605_6
INPKOMOB_00534,CDS,882,cphB,3.4.15.6,,Cyanophycinase,3300027673_23
OEAOOPFI_00530,CDS,834,cphB,3.4.15.6,,Cyanophycinase,3300029948_3
LJOACDMP_00567,CDS,423,cphB_1,3.4.15.6,,Cyanophycinase,3300027781_12
LJOACDMP_02625,CDS,921,cphB_2,3.4.15.6,,Cyanophycinase,3300027781_12
EOJAPBOP_02428,CDS,873,cphB,3.4.15.6,,Cyanophycinase,3300025611_20
OHGGAAHL_01846,CDS,846,cphB,3.4.15.6,,Cyanophycinase,3300027789_26
HJEGGPKA_02809,CDS,813,cphB,3.4.15.6,,Cyanophycinase,3300025882_7
OPOFBMPM_00187,CDS,855,cphB_1,3.4.15.6,,Cyanophycinase,3300013502_14
OPOFBMPM_01358,CDS,780,cphB_2,3.4.15.6,,Cyanophycinase,3300013502_14
MDJFDBDE_01529,CDS,852,cphB,3.4.15.6,,Cyanophycinase,3300027673_17
BCEOCBJH_02914,CDS,846,cphB,3.4.15.6,,Cyanophycinase,3300025858_9
GEOELHMI_02163,CDS,813,cphB,3.4.15.6,,Cyanophycinase,3300025861_30
HALOIMHE_00505,CDS,861,cphB_1,3.4.15.6,,Cyanophycinase,3300027776_11
HALOIMHE_02138,CDS,897,cphB_2,3.4.15.6,,Cyanophycinase,3300027776_11
PDPKOJHL_01340,CDS,876,cphB,3.4.15.6,,Cyanophycinase,3300012533_60
BANOMJLK_00646,CDS,816,cphB,3.4.15.6,,Cyanophycinase,3300025683_28
KHKBPDMK_00810,CDS,909,cphB,3.4.15.6,,Cyanophycinase,3300025720_28
AJBLMBLE_01910,CDS,858,cphB,3.4.15.6,,Cyanophycinase,3300025772_14
ABIJOBJK_00335,CDS,894,cphB,3.4.15.6,,Cyanophycinase,3300025609_29
KGIEEEEO_00529,CDS,864,cphB_1,3.4.15.6,,Cyanophycinase,3300006056_51
KGIEEEEO_00623,CDS,798,cphB_2,3.4.15.6,,Cyanophycinase,3300006056_51
FBLJPFKB_00852,CDS,840,cphB,3.4.15.6,,Cyanophycinase,3300026303_11
LAFOGCPA_02032,CDS,840,cphB,3.4.15.6,,Cyanophycinase,3300009540_43
KFJOABNP_02879,CDS,858,cphB,3.4.15.6,,Cyanophycinase,3300026289_17
KEGGOOEI_01784,CDS,849,cphB,3.4.15.6,,Cyanophycinase,3300025678_35
EFGFBGNE_02500,CDS,894,cphB,3.4.15.6,,Cyanophycinase,3300012018_8
PIIIEEBG_00655,CDS,876,cphB,3.4.15.6,,Cyanophycinase,3300012018_14
DFHGDBHK_01348,CDS,810,cphB,3.4.15.6,,Cyanophycinase,3300025691_20
PCPIOKDP_00516,CDS,810,cphB,3.4.15.6,,Cyanophycinase,3300025867_35
FADONMIP_01873,CDS,843,cphB,3.4.15.6,,Cyanophycinase,3300029255_10
CGGOLMBH_01521,CDS,807,cphB,3.4.15.6,,Cyanophycinase,3300029311_25
BKMCKIEO_00886,CDS,888,cphB,3.4.15.6,,Cyanophycinase,3300027786_3
EJBJBCKE_01506,CDS,858,cphB,3.4.15.6,,Cyanophycinase,3300029252_17
APNPJMBF_02415,CDS,855,cphB,3.4.15.6,,Cyanophycinase,3300028582_16
PBJFIFHO_00712,CDS,849,cphB,3.4.15.6,,Cyanophycinase,3300026299_17
JDFFGADF_02513,CDS,825,cphB,3.4.15.6,,Cyanophycinase,3300012018_7
PHMODKOD_00753,CDS,612,cphB,3.4.15.6,,Cyanophycinase,3300013769_9
PIEPJJHK_05091,CDS,891,cphB,3.4.15.6,,Cyanophycinase,3300009540_11
PIDANNBJ_00855,CDS,813,cphB,3.4.15.6,,Cyanophycinase,3300025772_37
AHIGNPDC_01423,CDS,813,cphB,3.4.15.6,,Cyanophycinase,3300028627_25
MBAEKDFC_01884,CDS,897,cphB,3.4.15.6,,Cyanophycinase,2030936003_2
ONIKBGKM_02367,CDS,873,cphB,3.4.15.6,,Cyanophycinase,3300025847_30
LCBNDLKN_00151,CDS,897,cphB,3.4.15.6,,Cyanophycinase,3300025861_53
KOPEIOGA_03211,CDS,810,cphB,3.4.15.6,,Cyanophycinase,3300014832_6
DBFICENM_00133,CDS,915,cphB,3.4.15.6,,Cyanophycinase,3300025861_29
EBLGKAKJ_00595,CDS,876,cphB,3.4.15.6,,Cyanophycinase,3300009540_35
MIJABPNH_01386,CDS,873,cphB,3.4.15.6,,Cyanophycinase,3300026282_9
INNJGBJN_01828,CDS,753,cphB,3.4.15.6,,Cyanophycinase,3300026286_18
NIAEMPAJ_02412,CDS,843,cphB,3.4.15.6,,Cyanophycinase,3300025882_19
KGCLNBKH_00762,CDS,897,cphB,3.4.15.6,,Cyanophycinase,3300027794_26
MNNAGDNE_01971,CDS,873,cphB_1,3.4.15.6,,Cyanophycinase,3300025866_6
MNNAGDNE_02067,CDS,906,cphB_2,3.4.15.6,,Cyanophycinase,3300025866_6
AKJEFHCJ_00034,CDS,438,cphB,3.4.15.6,,Cyanophycinase,3300003282_10
OPJFLMPD_01390,CDS,813,cphB,3.4.15.6,,Cyanophycinase,3300025784_45
NMIJMGPG_02120,CDS,852,cphB,3.4.15.6,,Cyanophycinase,3300009779_28
LGIBBDJI_01062,CDS,897,cphB,3.4.15.6,,Cyanophycinase,3300025859_25
CFFBKDFJ_01804,CDS,924,cphB,3.4.15.6,,Cyanophycinase,3300006056_92
IGPKDFAB_02530,CDS,858,cphB,3.4.15.6,,Cyanophycinase,3300027789_19
IHGIHLPN_00708,CDS,894,cphB,3.4.15.6,,Cyanophycinase,3300025702_5
LNOFAMIA_00339,CDS,825,cphB,3.4.15.6,,Cyanophycinase,3300025657_36
EILJIOFP_01739,CDS,864,cphB,3.4.15.6,,Cyanophycinase,3300009540_28
ELGNPGJH_01208,CDS,894,cphB,3.4.15.6,,Cyanophycinase,3300025611_9
FOACMIDE_00303,CDS,861,cphB,3.4.15.6,,Cyanophycinase,3300025678_40
KKHCEBKF_01769,CDS,900,cphB,3.4.15.6,,Cyanophycinase,3300026284_40
OBNOJJNP_02248,CDS,843,cphB,3.4.15.6,,Cyanophycinase,3300025871_21
BLFFHIBI_01724,CDS,873,cphB_1,3.4.15.6,,Cyanophycinase,3300028627_13
BLFFHIBI_02286,CDS,906,cphB_2,3.4.15.6,,Cyanophycinase,3300028627_13
OGICKNCP_01310,CDS,867,cphB,3.4.15.6,,Cyanophycinase,3300025682_47
LHMDHAMA_01539,CDS,870,cphB,3.4.15.6,,Cyanophycinase,3300027786_14
CMLAGKOM_01488,CDS,867,cphB,3.4.15.6,,Cyanophycinase,3300025724_43
EBNGNNGK_00781,CDS,864,cphB,3.4.15.6,,Cyanophycinase,3300025867_42
MMHFHKMK_04067,CDS,492,cphB,3.4.15.6,,Cyanophycinase,3300013502_5
IOPOLCLB_01206,CDS,909,cphB,3.4.15.6,,Cyanophycinase,3300025682_17
AKDENIKC_01921,CDS,840,cphB,3.4.15.6,,Cyanophycinase,3300026283_10
EAHMHKNN_00441,CDS,810,cphB,3.4.15.6,,Cyanophycinase,3300013502_6
OKGCHOJM_00274,CDS,975,cphB,3.4.15.6,,Cyanophycinase,3300009540_38
CCHNGGOO_02878,CDS,852,cphB,3.4.15.6,,Cyanophycinase,3300026288_14
DECDBJIA_01369,CDS,444,cphB,3.4.15.6,,Cyanophycinase,3300027786_25
POICNGJJ_00474,CDS,843,cphB,3.4.15.6,,Cyanophycinase,3300012956_67
DMFMGKGG_01737,CDS,810,cphB,3.4.15.6,,Cyanophycinase,3300014830_9
LLAOOLGD_04294,CDS,882,cphB,3.4.15.6,,Cyanophycinase,3300026286_6
DFGDJPCN_01905,CDS,861,cphB,3.4.15.6,,Cyanophycinase,3300025856_19
PIOOEGFI_01325,CDS,867,cphB,3.4.15.6,,Cyanophycinase,3300029446_21
KKGOPHIK_01354,CDS,894,cphB,3.4.15.6,,Cyanophycinase,3300014059_6
GHBCOLKM_03587,CDS,369,cphB,3.4.15.6,,Cyanophycinase,3300025847_5
CPBBLAIF_00536,CDS,858,cphB,3.4.15.6,,Cyanophycinase,3300027781_19
OMDFPLNI_02962,CDS,828,cphB,3.4.15.6,,Cyanophycinase,3300003281_10
EDKBPMCG_00297,CDS,825,cphB,3.4.15.6,,Cyanophycinase,3300029239_5
AIIAIKCG_01245,CDS,843,cphB,3.4.15.6,,Cyanophycinase,3300025715_33
NHFDIFGC_00392,CDS,894,cphB,3.4.15.6,,Cyanophycinase,3300027789_12
NFMAAHDF_00633,CDS,876,cphB,3.4.15.6,,Cyanophycinase,3300003282_9
MJIJPGDM_02364,CDS,825,cphB,3.4.15.6,,Cyanophycinase,3300009779_20
KJIIJNNF_02152,CDS,843,cphB,3.4.15.6,,Cyanophycinase,3300029311_11
IPFNOHKJ_02574,CDS,1023,cphB,3.4.15.6,,Cyanophycinase,3300009540_24
PDBNIFPM_02237,CDS,843,cphB,3.4.15.6,,Cyanophycinase,3300025855_17
BKLNAMDA_02827,CDS,870,cphB,3.4.15.6,,Cyanophycinase,3300012956_52
