gene_id	gene_name	ac1_gene_length	ac_1	ac_2	ac_3	pr_1	pr_2	pr_3	prkm_pr_1	prkm_pr_2	prkm_pr_3	prkm_ac_1	prkm_ac_2	prkm_ac_3
AccIB_00038	Cyclic di-GMP phosphodiesterase CdgJ	1049	0.861	1.295	0.949	0.868	3.921	0.871	1.54982741564707	2.74112488567496	0.727228376133293	0.628285539782455	1.03363566673736	0.895355798624223
AccIB_00039	High-affinity branched-chain amino acid transport ATP-binding protein LivF	700	1.719	1.106	1.597	0.777	2.164	1.185	1.38734550916794	1.51282689431283	0.9893979629368	1.25438193134267	0.882780731591904	1.50672624910736
AccIB_00040	Lipopolysaccharide export system ATP-binding protein LptB	585	1.145	3.786	1.534	1.316	7.344	4.367	2.34973833985201	5.13410384095815	3.64616110054431	0.835524904821034	3.02188774846921	1.44728745531039
AccIB_00041	hypothetical protein	880	0.436	2.072	1.549	0.486	5.746	2.107	0.867760511525895	4.01696087556448	1.75920802355092	0.318156208298665	1.65381706677977	1.46143954907157
AccIB_00042	High-affinity branched-chain amino acid transport system permease protein LivH	859	1.828	12.342	9.786	2.732	11.705	9.947	4.87802822528548	8.18282754063387	8.30509834374038	1.33392098341734	9.85106671727602	9.23282596979626
AccIB_00043	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein	1196	14.341	18.313	14.235	10.222	43.713	25.444	18.2515389893368	30.5592430827619	21.2440858809822	10.4648582183742	14.6169652239083	13.4303369793634
AccIB_00044	Cytochrome c-551	245	22.02	21.344	14.489	11.945	20.984	16.956	21.3279821197054	14.6696670749817	14.1571576873893	16.0683479512307	17.0362314060557	13.6699791003861
AccIB_00045	Dihydroxy-acid dehydratase	1631	12.722	10.252	4.766	5.333	12.026	7.335	9.52215392585926	8.40723485721169	6.12424815033032	9.28344789443948	8.18288251381573	4.49659192438677
AccIB_00046	Prolipoprotein diacylglyceryl transferase	765	0.99	1.265	0.626	0.864	1.847	0.616	1.54268535382381	1.29121593058956	0.514319953729172	0.722418913338711	1.00969043893649	0.590614046300067
AccIB_00047	hypothetical protein	1321	2.499	2.485	1.119	1.699	2.738	1.134	3.033590759429	1.9141035289411	0.946816278455975	1.82356046912469	1.98346303617168	1.05574619458431
AccIB_00048	hypothetical protein	464	7.64	11.352	6.193	6.106	20.977	15.468	10.9023573732039	14.6647734574863	12.9147744225371	5.57503080596743	9.06087419984747	5.84292777753405
AccIB_00049	Polyphosphate:ADP phosphotransferase	1037	6.56	6.806	7.592	3.383	16.789	9.559	6.04039878702079	11.7369920187699	7.98114356769019	4.78693744596156	5.43237401375633	7.16284638899379
AccIB_00050	hypothetical protein	440	55.805	14.85	28.773	22.756	46.845	36.844	40.631189712517	32.7487873678764	30.7623447649312	40.7218055140068	11.8528877614284	27.1465462527026
AccIB_00051	Phenylserine dehydratase	550	0.929	1.03	0	0.442	1.741	1.418	0.789197831470053	1.21711257994392	1.18393781556488	0.677906232819861	0.822119487829712	0
AccIB_00052	Phosphoenolpyruvate carboxylase	2701	0.933	1.498	0.999	0.362	2.679	0.862	0.646356595004885	1.87285732433645	0.719713961224913	0.680825097116179	1.19566504152321	0.942529444494836
AccIB_00053	Nickel and cobalt resistance protein CnrB	932	0.363	0	0	0.373	0.815	0.957	0.665997265018845	0.569756894115045	0.799032785257821	0.264886934890861	0	0
AccIB_00054	Multidrug resistance protein MdtB	2703	0.593	0.284	0.528	0.624	1.266	0.621	1.11416164442831	0.885045678465824	0.518494628678272	0.432721631929147	0.226681489848192	0.498153700393667
AccIB_00055	hypothetical protein	0	0	0	0.822	0.47	1.136	0.393	0.839192264232862	0.794164210692872	0.328129450999293	0	0	0.775534738112868
AccIB_00056	hypothetical protein	155	0.723	0	0	0.993	1.033	0	1.7730168476239	0.722158124688149	0	0.527584721559483	0	0
AccIB_00057	hypothetical protein	0	0	0	0.993	0	0	0	0	0	0	0	0	0.936868606990362
AccIB_00058	Inorganic pyrophosphatase	207	0.614	0.358	0.606	0.296	0	0	0.528512574921121	0	0	0.448045669484817	0.285746385090327	0.571744587951822
AccIB_00059	Carnitine monooxygenase reductase subunit	285	0.502	0.449	0	0.189	1.513	0.442	0.337462421148959	1.05772046723443	0.369041265500477	0.366317469187912	0.358380242752952	0
AccIB_00060	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIB_00061	Ribonuclease BN	609	1.213	1.068	1.041	0.643	1.011	1.692	1.14808643808879	0.706778183988111	1.41271000277558	0.885145597858441	0.852450109710808	0.98215530702615
AccIB_00062	hypothetical protein	692	2.987	1.654	2.003	1.448	4.87	2.538	2.58542638001954	3.40455960041751	2.11906500416337	2.17966191327548	1.32018022608771	1.88977625357673
AccIB_00063	Protein phosphatase PrpC	754	3.501	2.737	3.071	1.497	3.238	3.335	2.67291663735445	2.26364763576014	2.78450819104998	2.55473597535235	2.18460294969895	2.89740532937301
AccIB_00064	Delta(1)-pyrroline-2-carboxylate reductase	898	5.344	3.28	2.832	3.546	5.827	3.767	6.33143780631857	4.07358702086916	3.14520010665226	3.89960269988088	2.61801157289462	2.67191530211149
AccIB_00065	Succinate--CoA ligase [ADP-forming] subunit alpha	833	13.378	8.905	5.936	11.355	32.749	22.054	20.2745280007748	22.8944399084339	18.4136562654921	9.76214163903563	7.10774178555688	5.6004552377591
AccIB_00066	Succinate--CoA ligase [ADP-forming] subunit beta	1160	4.712	3.853	3.058	5.853	18.215	12.53	10.4506219628828	12.7338918114178	10.4617354224457	3.43842214106263	3.07536542389115	2.88514018144665
AccIB_00067	hypothetical protein	462	0.632	0.272	0	0.583	1.382	0.339	1.04095551073991	0.966139911247843	0.283042961549009	0.461180558818248	0.217103398727846	0
AccIB_00068	NAD-specific glutamate dehydrogenase	4107	1.227	1.34	0.947	0.519	1.762	1.088	0.926682521567777	1.23179343243032	0.908409268924252	0.895361622895554	1.06955350843865	0.893468852789399
AccIB_00069	Glutaminase-asparaginase	1063	2.793	1.847	1.489	2.108	4.621	2.664	3.76386658085717	3.23048663522162	2.2242668128807	2.03809699490406	1.47422785827328	1.40483117402684
AccIB_00070	Glutamate/aspartate import solute-binding protein	724	0.546	2.054	0.27	0.532	2.609	1.158	0.949894222493367	1.82392114938178	0.966854718211658	0.39842497644741	1.63944993009925	0.254737687701307
AccIB_00071	hypothetical protein	1202	0.576	0.678	0.917	0.362	0.871	0.578	0.646356595004885	0.608905834078778	0.482592424116009	0.420316458669796	0.541162148299558	0.865164665267032
AccIB_00072	Pyridoxine/pyridoxamine 5'-phosphate oxidase	622	2.299	1.73	1.093	0.519	3.85	1.738	0.926682521567777	2.69148962250665	1.45111701230731	1.67761725430878	1.3808414698499	1.03121589873159
AccIB_00073	hypothetical protein	0	0	0.883	1.638	1.435	0.938	0.956	2.56221467909395	0.65574474439253	0.798197850268001	0	0.704787871605472	1.54540863872126
AccIB_00074	tRNA (adenine(37)-N6)-methyltransferase	0	0	0.887	0.879	0	0.432	1.109	0	0.302006108291656	0.925942903710473	0	0.707980568645587	0.829312694405366
AccIB_00075	Sirohydrochlorin cobaltochelatase	0	0	0	0.626	0.394	1.802	0	0.703493089590952	1.25975696097584	0	0	0	0.590614046300067
AccIB_00076	N-acetylmuramic acid 6-phosphate phosphatase	401	0.701	0.896	0.816	0	1.311	0.857	0	0.916504648079538	0.715539286275812	0.511530967929734	0.715164136985846	0.769873900608394
AccIB_00077	Ubiquinone biosynthesis O-methyltransferase	621	0.465	2.323	1.198	1.763	3.062	1.498	3.14786374860114	2.14060811015984	1.25073261475049	0.33931797444697	1.85415880604701	1.13028055505987
AccIB_00078	Outer membrane protein A	652	427.324	230.732	197.071	138.397	260.005	194.55	247.109982538373	181.766430986972	162.436602269497	311.825191639951	184.164343364976	185.931151307349
AccIB_00079	5-methylthioadenosine/S-adenosylhomocysteine deaminase	892	3.719	2.048	0	1.488	1.396	0.505	2.65684699825212	0.975927146238776	0.421642169859143	2.71381407950168	1.63466088453908	0
AccIB_00080	Outer membrane protein A	650	840.886	396.264	353.845	297.687	396.394	345.234	531.524739495081	277.114373356858	288.247946275547	613.60803066842	316.287724976071	333.843174461737
AccIB_00081	NAD-dependent protein deacylase	741	3.302	1.621	1.267	1.466	1.861	1.516	2.6175656582242	1.30100316558049	1.26576144456725	2.40952247661053	1.29384047550676	1.19538018636132
AccIB_00082	Decarbamoylnovobiocin carbamoyltransferase	1581	1.378	2.658	1.228	0.8	4.919	2.028	1.42841236465168	3.43881492288577	1.69324815935513	1.00554875008156	2.12154718315667	1.15858474258224
AccIB_00083	O-acetyltransferase OatA	0	0	0.175	0	0.287	0	0.173	0.51244293581879	0	0.144443753238875	0	0.139680495505048	0
AccIB_00084	Pyrimidine/purine nucleoside phosphorylase	273	0.634	1.617	0.949	0.954	1.095	0	1.70338174484713	0.765501593933711	0	0.462639990966407	1.29064777846664	0.895355798624223
AccIB_00085	hypothetical protein	0	0	2.158	0.735	0.822	1.284	0.99	1.4676937046796	0.89762926631131	0.826585639921883	0	1.72246005314225	0.693452594298002
AccIB_00086	Argininosuccinate synthase	1177	11.968	26.259	10.528	6.42	30.409	14.126	11.4630092263297	21.2585734885207	11.7942916661985	8.73324197458353	20.9592578940975	9.93288287451615
AccIB_00087	Ornithine carbamoyltransferase, anabolic	878	14.491	18.519	10.329	11.458	21.175	10.976	20.4584360927237	14.8031929237866	9.16424644826525	10.5743156294861	14.7813891214742	9.74513176395111
AccIB_00088	Acetylornithine aminotransferase	1060	38.402	32.327	28.326	12.832	43.953	20.024	22.9117343290129	30.7270242540351	16.7187382361574	28.0225566768012	25.8025793039525	26.7248138586193
AccIB_00089	hypothetical protein	276	1.112	0	0	0	0.834	1.282	0	0.583039570174169	1.07038665694935	0.811444274376411	0	0
AccIB_00090	hypothetical protein	193	0.974	1	0.564	0.91	0	0.803	1.62481906479129	0	0.670452796825528	0.710743456153439	0.798174260028847	0.532118725420508
AccIB_00091	Serine/threonine-protein kinase pkn1	0	0	0	0	0.846	0	0	1.51054607561915	0	0	0	0	0
AccIB_00092	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIB_00093	hypothetical protein	839	2.511	7.061	2.13	1.64	9.304	2.042	2.92824534753594	6.50431673968881	1.70493724921261	1.83231706201364	5.63590845006369	2.00959731408809
AccIB_00094	hypothetical protein	216	0.699	0.652	0	0.655	1.37	0	1.16951262355856	0.957750852684186	0	0.510071535781575	0.520409617538808	0
AccIB_00095	Fatty acid metabolism regulator protein	0	0	1.011	0	0	0.553	0	0	0.386595782141865	0	0	0.806954176889164	0
AccIB_00096	High-affinity branched-chain amino acid transport system permease protein LivH	829	2.103	1.325	1.875	0.926	2.054	1.953	1.65338731208432	1.43592719081264	1.63062803511862	1.5345929037892	1.05758089453822	1.76901172014797
AccIB_00097	hypothetical protein	993	0.573	0.606	0.39	0.184	1.212	1.113	0.328534843869886	0.847294914929367	0.929282643669754	0.418127310447557	0.483693601577481	0.367954437790777
AccIB_00098	Arginine transport ATP-binding protein ArtM	556	0.27	0.201	0.533	0.311	1.13	1.17	0.55529530675834	0.789969681411044	0.976873938089499	0.197023340001467	0.160433026265798	0.502871064980728
AccIB_00099	High-affinity branched-chain amino acid transport ATP-binding protein LivF	636	0.568	0.571	0.684	0	0	0.476	0	0	0.39742905515436	0.414478730077159	0.455757502476471	0.645335475509978
AccIB_00100	hypothetical protein	575	0.459	0	0.841	0	0.886	1.279	0	0.61939215728335	1.06788185197989	0.334939678002493	0	0.793460723543701
AccIB_00101	hypothetical protein	562	3.799	2.571	3.219	1.502	2.188	1.058	2.68184421463353	1.52960501144015	0.883361219229649	2.77219136542804	2.05210602253416	3.03703932115003
AccIB_00102	putative signaling protein	2757	0.177	0.122	0.211	0.073	0.183	0.258	0.130342628274466	0.127933143095771	0.215413227373582	0.129159745112073	0.0973772597235193	0.199072785573984
AccIB_00103	putative signaling protein	899	0.283	0.355	0.401	0.269	1.983	1.339	0.480303657614127	1.38629192764434	1.11797795136909	0.2065096489645	0.283351862310241	0.378332639882311
AccIB_00104	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIB_00105	Response regulator rcp1	373	0.697	0	1.056	1.2	0.963	1.097	2.14261854697752	0.673221949733482	0.915923683832632	0.508612103633416	0	0.996307400787334
AccIB_00106	Phytochrome-like protein cph1	564	0.254	0.114	0.127	0	0	0.099	0	0	0.0826585639921883	0.185347882816195	0.0909918656432885	0.119821060511356
AccIB_00107	Phytochrome-like protein cph1	1581	1.555	0.352	1.269	0.648	0.777	1.743	1.15701401536786	0.543191541996797	1.45529168725641	1.13470849519363	0.280957339530154	1.19726713219614
AccIB_00108	Phosphoserine aminotransferase	1031	3.059	2.869	1.908	1.21	4.94	2.414	2.16047370153566	3.45349577537217	2.01553306542568	2.23220147060921	2.28996195202276	1.80014632642257
AccIB_00109	D-3-phosphoglycerate dehydrogenase	1166	1.424	3.281	0.431	1.905	4.916	3.441	3.40140694332681	3.43671765824486	2.87301129997091	1.03911568948922	2.61880974715465	0.406636827404679
AccIB_00110	putative protein	918	4.081	2.882	1.795	2.21	6.903	3.938	3.94598915735026	4.82580593874375	3.28797398991149	2.97797129831846	2.30033821740314	1.69353388675499
AccIB_00111	hypothetical protein	1607	0.622	0.207	0.374	0.59	0.276	0.138	1.05345411893061	0.192948346964113	0.115221028595172	0.453883398077453	0.165222071825971	0.352858871112181
AccIB_00112	Putative ABC transporter arginine-binding protein 2	462	1.907	1.402	1.171	0.777	2.038	1.798	1.38734550916794	1.42474177939443	1.50121311169651	1.39156855326962	1.11904031256044	1.10480678628974
AccIB_00113	Lysine/arginine/ornithine-binding periplasmic protein	0	0	0	0.178	0	0	0	0	0	0	0	0	0.16793817929938
AccIB_00114	Diguanylate cyclase DosC	267	1.221	0.45	0.316	0	0.329	0.207	0	0.230000022286932	0.172831542892757	0.890983326451077	0.359178417012981	0.29813744190227
AccIB_00115	Cyclic beta-(1,2)-glucan synthase NdvB	226	1.487	0.1	0.201	0.703	0.181	0.372	1.25521736543766	0.126534966668495	0.310595816213071	1.08508780215623	0.0798174260028847	0.189638056399862
AccIB_00116	Cyclic beta-(1,2)-glucan synthase NdvB	5818	0.204	0.471	0.471	0.19	0.334	0.536	0.339247936604774	0.233495463355123	0.447525154543565	0.148862079112219	0.375940076473587	0.444375744101169
AccIB_00117	Putative transport protein YhhT	471	0.297	0.288	0.301	0	0.289	0.259	0	0.202036493741409	0.216248162363402	0.216725674001613	0.229874186888308	0.283985348141087
AccIB_00118	Osmotically-inducible protein Y	251	9.538	7.286	8.8	2.947	3.059	4.947	5.26191404828562	2.13851084551892	4.13042339463996	6.96003191457033	5.81549765857017	8.30256167322778
AccIB_00119	hypothetical protein	621	32.952	41.682	39.008	16.707	48.137	38.796	29.8306067202945	33.6520093398968	32.39213786506	24.0456040730679	33.2694995065224	36.802991562417
AccIB_00120	2-oxoglutarate dehydrogenase E1 component	314	8.828	22.902	15.943	8.038	19.876	23.53	14.3519732338377	13.8950773342707	19.6460203104666	6.44193350197388	18.2797869031806	15.0417887223035
AccIB_00121	tRNA-Ser(gct)	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIB_00122	hypothetical protein	651	18.106	11.684	17.727	5.552	9.441	18.679	9.91318181068265	6.60009182495723	15.5957506748494	13.2122392372835	9.32586805417704	16.7249444069669
AccIB_00123	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIB_00124	putative protein	940	2.486	0.7	1.576	0.601	1.494	2.537	1.07309478894457	1.04443779117531	2.11823006917355	1.81407416016165	0.558721982020193	1.4869133178417
AccIB_00125	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIB_00126	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIB_00127	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIB_00128	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIB_00129	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIB_00130	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIB_00131	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIB_00132	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIB_00133	Glyoxylate/hydroxypyruvate reductase A	917	2.286	1.839	1.272	2.663	3.981	1.439	4.75482765883428	2.78307017849324	1.2014714503511	1.66813094534575	1.46784246419305	1.20009755094838
AccIB_00134	hypothetical protein	208	3.37	0.672	3.218	2.317	2.541	2.64	4.13703931112243	1.77638315085439	2.20422837312502	2.45914316964794	0.536373102739385	3.03609584823261
AccIB_00135	DNA-3-methyladenine glycosylase 1	548	0.56	3.812	1.422	0.629	2.799	1.817	1.12308922170738	1.95674790997302	1.51707687650309	0.408641001484523	3.04264027922996	1.34161848856022
AccIB_00136	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIB_00137	hypothetical protein	234	0.543	0.335	0.417	0.166	0.147	0.15	0.296395565665223	0.1027659674048	0.125240248473013	0.396235828225172	0.267388377109664	0.393428206560907
AccIB_00138	hypothetical protein	458	1.882	2.988	3.46	0.47	3.288	3.658	0.839192264232862	2.29860204644205	3.05419219276187	1.37332565141763	2.38494468896619	3.26441629424638
AccIB_00139	hypothetical protein	0	0	0	0	0	0.787	0.699	0	0.550182424133178	0.583619557884239	0	0	0
AccIB_00140	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIB_00141	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIB_00142	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIB_00143	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIB_00144	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIB_00145	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIB_00146	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIB_00147	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIB_00148	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIB_00149	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIB_00150	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	1668	1.249	2.412	0.883	1.593	3.177	1.843	2.84432612111266	2.22100325472822	1.53878518623842	0.911415376525303	1.92519631518958	0.833086586075015
AccIB_00151	Bifunctional protein GlmU	1268	3.229	3.72	1.793	1.972	6.255	2.498	3.52103647886639	4.37279677630626	2.08566760457057	2.35625320320273	2.96920824730731	1.69164694092016
AccIB_00152	Glutamate synthase [NADPH] small chain	1442	2.077	4.075	2.58	1.427	9.989	2.84	2.54793055544743	6.9831921660309	2.37121537108904	1.51562028586313	3.25256010961755	2.4341601269236
AccIB_00153	Ferredoxin-dependent glutamate synthase 1	4611	6.171	5.878	3.612	3.658	9.185	4.838	6.5314155373698	6.42112524226587	4.03941548074957	4.50307789314463	4.69166830044956	3.40782417769304
AccIB_00154	NAD(P) transhydrogenase subunit alpha	1543	3.166	12.16	3.89	1.657	18.832	5.683	2.95859911028479	13.1652292392325	4.74493554714754	2.31028109053572	9.70579900195077	3.67010964873365
AccIB_00155	NAD(P) transhydrogenase subunit beta	1415	3.352	5.891	2.653	0.88	8.985	3.749	1.57125360111685	6.28130759953826	3.1301712768355	2.4460082803145	4.70204456582993	2.50303364989469
AccIB_00156	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIB_00157	hypothetical protein	461	13.124	9.468	6.604	7.495	22.946	16.089	13.3824383413304	16.0412781501397	13.4332690512153	9.57679375621944	7.55711389395312	6.23069514659049
AccIB_00158	Deoxyguanosinetriphosphate triphosphohydrolase-like protein	1080	1.469	1.111	0.75	0.801	1.499	0.879	1.43019788010749	1.0479332322435	0.733907856051854	1.07195291282279	0.886771602892048	0.707604688059186
AccIB_00159	3-dehydroquinate synthase	1026	0.734	0.81	0.886	0.721	1.283	0.424	1.28735664364233	0.896930178097672	0.354012435683716	0.535611598374357	0.646521150623366	0.835917004827252
AccIB_00160	Shikimate kinase 1	532	2.498	1.296	1.252	2.44	4.18	1.926	4.35665771218762	2.92218873300722	1.60808479039348	1.82283075305061	1.03443384099739	1.18122809260013
AccIB_00161	Type IV pilus biogenesis and competence protein PilQ	2044	4.257	5.543	2.974	1.529	5.888	3.795	2.73005313194052	4.11623140190109	3.16857828636722	3.10640132735646	4.4242799233399	2.80588845638403
AccIB_00162	hypothetical protein	514	2.86	1.113	1.551	1.012	1.971	1.364	1.80694164128437	1.37790286908068	1.1388513261146	2.08698797186739	0.888367951412106	1.4633264949064
AccIB_00163	hypothetical protein	678	1.14	0	0.359	0.471	0.994	0.822	0.840977779688676	0.694893684356263	0.686316561632109	0.831876324450637	0	0.338706777350997
AccIB_00164	hypothetical protein	528	1.074	0.599	1.41	0.603	1.505	0.483	1.0766658198562	1.05212776152533	0.403273600083101	0.78371506356139	0.478106381757279	1.33029681355127
AccIB_00165	Cell division protein FtsA	1085	8.297	4.822	4.46	2.945	6.802	6.74	5.25834301737399	4.7551980291663	5.62746183138737	6.05445426663766	3.8487962818591	4.20788921165863
AccIB_00166	Penicillin-binding protein 1A	2294	0.993	1.146	1.173	0.488	2.278	1.212	0.871331542437524	1.59252295066757	1.01194120766194	0.72460806156095	0.914707701993058	1.10669373212457
AccIB_00167	Lipid A export ATP-binding/permease protein MsbA	0	0	0.23	0.351	0.461	0.776	0.351	0.82312262513053	0.542492453783159	0.29306218142685	0	0.183580079806635	0.331158994011699
AccIB_00168	hypothetical protein	0	0	0.364	0.168	0	0.244	0.184	0	0.170577524127694	0.153628038126896	0	0.2905354306505	0.158503450125258
