gene_id	gene_name	ac1_gene_length	ac_1	ac_2	ac_3	pr_1	pr_2	pr_3	prkm_pr_1	prkm_pr_2	prkm_pr_3	prkm_ac_1	prkm_ac_2	prkm_ac_3
AccIC_00028	Protein translocase subunit SecF	945	12.66	41.161	16.513	5.404	35.02	20.019	9.64892552322209	24.482069241606	16.7145635612083	9.23820549784655	32.8536507170474	15.5795682852285
AccIC_00029	hypothetical protein	315	17.911	35.399	13.221	4.832	29.343	14.505	8.62761068249614	20.5133454527825	12.1107320273403	13.069944602838	28.2545706307611	12.4736554411073
AccIC_00030	hypothetical protein	365	13.753	28.608	15.107	6.828	20.366	8.581	12.1914995323021	14.2376305589534	7.16457714764614	10.0357851668154	22.8341692309052	14.2530453633468
AccIC_00031	Adenylosuccinate lyase	1368	40.284	42.246	22.673	13.037	40.496	23.332	23.2777649974549	28.3102762994882	19.4807031824822	29.3958823282188	33.7196697891787	21.3913614564879
AccIC_00032	putative GST-like protein YibF	609	137.138	105.475	70.604	56.685	120.427	81.667	101.211943612851	84.1890963037945	68.1866358136368	100.071802967115	84.1874300765426	66.6129618609744
AccIC_00033	Motility protein B	957	27.759	33.524	18.334	7.118	31.137	21.525	12.7092990144883	21.7675097080493	17.9719756558773	20.256188500373	26.7579938932071	17.2976324678362
AccIC_00034	Motility protein A	858	17.927	19.918	14.089	5.526	26.408	13.733	9.86675840883147	18.4615215457547	11.4661622151992	13.0816200600233	15.8980349112546	13.2925899334212
AccIC_00035	hypothetical protein	546	50.487	51.864	41.897	16.04	58.33	45.927	28.6396679112662	40.7778155015099	38.346059277467	36.841175432052	41.3965098221361	39.528684820821
AccIC_00036	hypothetical protein	141	3.213	16.057	9.482	2.416	14.766	8.574	4.31380534124807	10.3227365625801	7.1587326027174	2.34457774601745	12.8162840932832	8.94601020290293
AccIC_00037	hypothetical protein	557	8.835	22.28	15.359	4.614	24.077	15.104	8.23836831312856	16.8319469197643	12.6108580862426	6.44704151449244	17.7833225134427	14.4908005385347
AccIC_00038	hypothetical protein	1416	20.18	37.121	16.655	7.323	32.04	20.902	13.0753296829303	22.3987863649645	17.4518111572194	14.7256703749244	29.6290267065308	15.713541439501
AccIC_00039	hypothetical protein	786	25.501	67.75	32.257	15.121	60.473	39.728	26.9987792073726	42.2759615433363	33.1702972755723	18.6084896051015	54.0763061169543	30.4336058969669
AccIC_00040	Cbb3-type cytochrome c oxidase subunit CcoP	912	117.022	169.096	113.16	50.027	158.206	124.252	89.3239817080369	110.599949926828	103.742342355125	85.392834420932	134.968074673838	106.76339533437
AccIC_00041	hypothetical protein	195	63.441	62.164	53.328	21.846	70.836	65.431	39.0063706477257	49.5206127012679	54.6306313189179	46.2939174556779	49.6177047004332	50.3135237397604
AccIC_00042	hypothetical protein	615	84.467	96.177	65.574	35.117	104.25	66.122	62.7019462618413	72.8799462717711	55.2075713968836	61.6369276292736	76.7660058067944	61.8672930863908
AccIC_00043	Cbb3-type cytochrome c oxidase subunit CcoN1	459	75.229	80.839	44.308	31.819	88.852	67.948	56.8133162885647	62.1153859581717	56.7321626882951	54.8958105369272	64.5236090064719	41.8033980247019
AccIC_00044	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIC_00045	hypothetical protein	464	0.276	0	0	0	0.335	0	0	0.234194551568761	0	0.201401636445944	0	0
AccIC_00046	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIC_00047	hypothetical protein	0	0	0.694	0	0	0.806	0	0	0.563465100192302	0	0	0.553932936460019	0
AccIC_00048	hypothetical protein	362	0.884	0.639	0	0	1.184	1.218	0	0.827720444947501	1.01695081760086	0.645069009486283	0.510033352158433	0
AccIC_00049	hypothetical protein	0	0	0.175	0	0.181	0.182	0	0.323178297502442	0.127234054882133	0	0	0.139680495505048	0
AccIC_00050	hypothetical protein	0	0	0.167	0.688	0	0	0	0	0	0	0	0.133295101424817	0.649109367179627
AccIC_00051	GTP-binding protein TypA/BipA	1835	63.348	74.377	37.543	41.403	110.727	56.428	73.9256964170918	77.407940631505	47.1137116055677	46.2260538607886	59.3658069381655	35.420803738408
AccIC_00052	Acyl carrier protein phosphodiesterase	594	7.69	19.182	11.162	2.813	26.196	9.905	5.02265497720647	18.3133148444635	8.27003107416794	5.6115166096714	15.3105786558733	10.5310447041555
AccIC_00053	hypothetical protein	376	23.045	21.208	22.618	7.008	27.251	14.013	12.5128923143487	19.0508529098516	11.6999440123488	16.8163069271622	16.9276797066918	21.3394704460302
AccIC_00054	Outer membrane protein OprM	1458	6.946	5.151	3.324	2.195	6.316	4.018	3.91920642551304	4.41544115733819	3.3547687890971	5.06860785055625	4.11139561340859	3.13610397747831
AccIC_00055	Macrolide export protein MacA	1175	2.669	3.305	2.562	1.138	6.347	2.952	2.03191658871701	4.43711289196097	2.46472808994889	1.9476122017182	2.63796592939534	2.41717761441018
AccIC_00056	hypothetical protein	602	20.018	15.565	14.124	10.017	15.856	8.24	17.8855083208948	11.0847427154456	6.8798643161175	14.6074563709236	12.423582357349	13.3256114855306
AccIC_00057	hypothetical protein	606	5.947	4.894	5.149	2.499	5.769	8.454	4.46200312408068	4.03303990447815	7.05854040393899	4.33962149255082	3.90626482858117	4.85794205175567
AccIC_00058	group-II-D1D4-6	202	2.594	4.09	1.582	0	0.923	3.863	0	0.645258421187959	3.22535386567499	1.89288349616224	3.26453272351798	1.49257415534618
AccIC_00059	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIC_00060	Group II intron-encoded protein LtrA	273	1.56	0	0.859	0	1.082	0.879	0	0.756413447156416	0.733907856051854	1.13835707556403	0	0.810443236057121
AccIC_00061	hypothetical protein	632	4.247	3.319	2.348	0.997	3.221	2.377	1.78015890944716	2.25176313612829	1.98464047080234	3.09910416661566	2.64914036903574	2.21527441008396
AccIC_00062	hypothetical protein	330	11.988	7.094	6.206	5.447	11.631	4.855	9.72570268782212	8.13109501282465	4.05360937557651	8.74783629606512	5.66224820064464	5.85519292546041
AccIC_00063	hypothetical protein	474	42.386	25.927	27.878	12.906	38.474	31.801	23.0438624727432	26.8967199315119	26.5517676112685	30.9297455159339	20.6942640397679	26.3021379916187
AccIC_00064	Group II intron-encoded protein LtrA	987	21.342	14.315	14.834	6.71	17.579	19.707	11.980808708516	12.289271707544	16.4540638443844	15.5736004530048	11.4258645323129	13.9954772568933
AccIC_00065	group-II-D1D4-7	131	0.977	3.603	2.879	0.992	0	0.943	1.77123133216808	0	0.787343695400339	0.712932604375677	2.87582185888393	2.71625852922986
AccIC_00066	hypothetical protein	307	1.537	0.578	2.792	0	2.081	0.6	0	1.45480257258087	0.500960993892051	1.1215736058602	0.461344722296673	2.634176385415
AccIC_00067	Ferredoxin--NADP reductase	1439	1.569	3.421	3.147	0.761	2.66	2.602	1.35877726187491	1.85957464827732	2.17250084351186	1.14492452023074	2.73055414355868	2.96910927109634
AccIC_00068	hypothetical protein	402	0.746	0.691	1	0.543	0	0.745	0.969534892507327	0	0.622026567415963	0.544368191263312	0.551538413679933	0.943472917412248
AccIC_00069	Electron transport complex subunit RsxB	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIC_00070	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIC_00071	Sodium, potassium, lithium and rubidium/H(+) antiporter	766	0.162	0.572	0	0.221	1.493	0.361	0.394598915735026	1.04373870296167	0.30141153132505	0.11821400400088	0.4565556767365	0
AccIC_00072	hypothetical protein	147	0.769	0.876	1.908	0.838	1.311	1.536	1.49626195197263	0.916504648079538	1.28246014436365	0.56115166096714	0.69920065178527	1.80014632642257
AccIC_00073	group-II-D1D4-6	249	3.558	3.935	4.34	0.653	3.296	4.481	1.16594159264693	2.30419475215115	3.7413436893838	2.59632979157488	3.14081571321351	4.09467246156916
AccIC_00074	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0
AccIC_00075	hypothetical protein	225	5.071	6.513	2.118	2.296	6.65	4.987	4.09954348655032	4.64893662069331	4.16382079423276	3.70039021165718	5.19850895556788	1.99827563907914
AccIC_00076	hypothetical protein	796	5.951	4.58	7.33	1.71	7.21	5.963	3.05323142944296	5.04042602033064	4.97871734429716	4.34254035684714	3.65563811093212	6.91565648463178
AccIC_00077	hypothetical protein	186	9.419	13.016	7.452	3.387	15.113	12.989	6.04754084884405	10.5653201727125	10.8449705827731	6.87319570175487	10.3890361685355	7.03076018055607
AccIC_00078	hypothetical protein	428	1.11	2.883	1.014	1.053	3.626	1.95	1.88014777497277	2.53489386265172	1.62812323014916	0.809984842228252	2.30113639166316	0.95668153825602
AccIC_00079	hypothetical protein	284	2.345	1.343	1.489	0.725	0	0.847	1.29449870546558	0	0.707189936377611	1.71118419371644	1.07194803121874	1.40483117402684
AccIC_00080	CRISPR-associated exonuclease Cas4/endonuclease Cas1 fusion	971	1.405	1.976	1.915	0.492	1.505	1.342	0.878473604260783	1.05212776152533	1.12048275633855	1.02525108408171	1.577192337817	1.80675063684446
AccIC_00081	CRISPR-associated endoribonuclease Cas2	274	0.953	0	2.082	0	2.22	0	0	1.55197583427656	0	0.695419418597769	0	1.9643106140523
AccIC_00082	hypothetical protein	1028	3.522	7.368	3.601	1.662	7.068	3.358	2.96752668756386	4.94115549399403	2.80371169581584	2.57006001290802	5.88094794789254	3.39744597560151
AccIC_00083	hypothetical protein	1474	3.244	6.971	3.894	1.454	5.218	5.186	2.59613947275443	3.64784229876356	4.32997285720696	2.36719894431392	5.56407276666109	3.67388354040329
AccIC_00084	hypothetical protein	957	4.626	8.408	5.496	3.464	8.578	6.404	6.18502553894177	5.99677869658755	5.34692367480782	3.3756665586918	6.71104917832254	5.18532715409772
AccIC_00085	CRISPR type III-associated RAMP protein Csm3	709	5.353	13.791	6.714	2.581	13.011	13.339	4.60841539145748	9.09583674764521	11.1371978292101	3.9061701445476	11.0076212200578	6.33447716750583
AccIC_00086	hypothetical protein	372	6.798	9.478	5.474	1.184	9.863	9.255	2.11405029968448	6.8951070511125	7.72732333078488	4.96060987159248	7.56509563655341	5.16457074991465
AccIC_00087	CRISPR-associated protein Cas10/Csm1	2647	5.509	9.425	5.577	2.118	8.192	5.262	3.78172173541532	5.72693064612325	4.39342791643328	4.020005852104	7.52279240077188	5.26174846040811
AccIC_00088	hypothetical protein	1165	5.693	8.332	6.421	0.962	5.732	4.73	1.71766586849364	4.00717364057354	3.949242501849	4.15427360973463	6.65038793456035	6.05803960270404
AccIC_00089	hypothetical protein	1142	1.309	1.573	1.347	0.226	1.308	0.797	0.403526493014099	0.914407383438624	0.665443186886607	0.955198340970073	1.25552811102538	1.2708580197543
AccIC_00090	hypothetical protein	1231	7.69	24.37	11.171	3.18	25.404	11.353	5.67793914949042	17.7596369792621	9.47901693942742	5.6115166096714	19.451506716903	10.5395359604122
AccIC_00091	Alpha-maltose-1-phosphate synthase	680	110.475	67.868	49.949	38.974	82.315	49.357	69.5886793749182	57.5454463056195	41.2098862925499	80.6153832839334	54.1704906796378	47.1255287518244
AccIC_00092	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase 1	1957	42.592	97.462	56.641	22.168	112.046	59.685	39.581306624498	78.3300379852937	49.8330948674117	31.0800670271943	77.7916597309314	53.4392495151471
AccIC_00093	Maltodextrin phosphorylase	2580	61.038	93.071	66.718	24.259	98.717	71.15	43.3148194426064	69.0118911857115	59.405624525699	44.5404097296649	74.2868765551448	62.9466261039104
AccIC_00094	hypothetical protein	480	48.25	20.367	19.585	12.002	26.896	18.785	21.4297565006868	18.8026765940101	15.6842537837703	35.2088005743362	16.2564151540075	18.4779170875189
AccIC_00095	hypothetical protein	1018	13.298	13.527	13.534	3.74	15.869	9.97	6.6778278047466	11.0938308622229	8.32430184850624	9.70376435310927	10.7969032154102	12.7689624642574
AccIC_00096	hypothetical protein	465	4.374	7.03	4.071	0	5.746	6.199	0	4.01696087556448	5.1757620018947	3.19177810802376	5.61116504800279	3.84087824678526
AccIC_00097	hypothetical protein	1086	15.321	31.368	18.78	8.369	32.229	24.985	14.9429788497124	22.5309140373421	20.8608507206548	11.1799799709721	25.0371301885849	17.718421389002
AccIC_00098	hypothetical protein	1554	12.42	30.16	18.959	4.558	30.035	27.569	8.13837944760294	20.9971144966201	23.0183227343499	9.06307364006746	24.07293568247	17.8873030412188
AccIC_00099	N-acetyl-alpha-D-glucosaminyl L-malate synthase	1185	13.139	34.246	22.058	6.795	34.484	28.546	12.1325775222602	24.107357959096	23.8340542194041	9.58773949733063	27.3342757089479	20.8111256122794
AccIC_00100	Asparagine synthetase [glutamine-hydrolyzing] 1	1842	7.837	32.038	22.656	4.507	32.726	24.771	8.0473181593564	22.8783608795202	20.6821746328333	5.71878487256109	25.5719069428042	21.3753224168919
AccIC_00101	2-deoxystreptamine glucosyltransferase	1220	8.939	24.478	18.848	3.833	27.118	20.734	6.84388074213736	18.9578741774378	17.3115420789296	6.52293198619671	19.5377095369861	17.7825775473861
AccIC_00102	Asparagine synthetase [glutamine-hydrolyzing] 1	1844	9.935	28.152	22.965	3.502	26.218	30.598	6.25287512626273	18.3286947851635	25.5473408185149	7.24972919597989	22.4702017683321	21.6668555483723
AccIC_00103	hypothetical protein	1214	14.282	17.623	18.347	3.435	17.727	26.329	6.13324559072315	12.3927367631625	21.983003346973	10.4218049700035	14.0662249844884	17.3098976157625
AccIC_00104	GDP-mannose 6-dehydrogenase	1315	34.517	27.904	36.541	12.713	28.751	46.393	22.699257989771	20.0994852303088	38.7351389827232	25.1876097290023	22.2722545518449	34.475443875161
AccIC_00105	hypothetical protein	1039	10.685	16.061	11.506	4.197	15.835	18.483	7.49380836805387	11.0700618629592	15.4321034168446	7.79701625153952	12.8194767903233	10.8555993877453
AccIC_00106	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase	903	4.831	14.197	7.792	3.21	11.04	16.563	5.73150461316486	7.71793387856453	13.8290282363901	3.52525835387809	11.3316799696295	7.35154097247624
AccIC_00107	Phenylacetate-coenzyme A ligase	0	0	0	0.45	0.197	0	0.461	0.351746544795476	0	0.384905030307059	0	0	0.424562812835512
AccIC_00108	hypothetical protein	1314	0.112	0.101	0.124	0.678	0.613	0	1.2105794790423	0.42854107496015	0	0.0817282002969047	0.0806156002629135	0.116990641759119
AccIC_00109	hypothetical protein	0	0	0	0	0	0.836	0.636	0	0.584437746601445	0.531018653525574	0	0	0
AccIC_00110	Lipopolysaccharide biosynthesis protein WzxC	0	0	0	0.821	0	0.568	0	0	0.397082105346436	0	0	0	0.774591265195456
AccIC_00111	hypothetical protein	0	0	0.753	0	0	0.871	0	0	0.608905834078778	0	0	0.601025217801721	0
AccIC_00112	hypothetical protein	0	0	0.215	0.694	0	0.592	0.506	0	0.41386022247375	0.422477104848963	0	0.171607465906202	0.6547702046841
AccIC_00113	Biotin synthase	597	100.012	92.117	68.734	40.459	115.137	76.436	72.2401698268029	80.490919653649	63.819090881888	72.9803640008396	73.5254183110773	64.8486675054134
AccIC_00114	Malonyl-[acyl-carrier protein] O-methyltransferase	888	15.685	31.413	18.972	8.436	36.477	14.586	15.062608385252	25.5006407688767	12.1783617615158	11.4455966219371	25.0730480302862	17.8995681891452
AccIC_00115	Acetolactate synthase isozyme 1 small subunit	309	27.718	37.877	20.195	11.296	44.333	29.788	20.1691825888817	30.9926777752175	24.8710434767607	20.2262701413357	30.2324464471126	19.0534355671404
AccIC_00116	Acetolactate synthase isozyme 1 large subunit	1683	47.366	72.741	50.628	22.85	84.828	47.264	40.7990281653636	59.3022549864921	39.4623673588565	34.5637315648499	58.0599938487583	47.7661468627473
AccIC_00117	hypothetical protein	1322	6.312	7.963	5.241	1.32	9.187	6.149	2.35688040167527	6.42252341869315	5.1340152524037	4.60596785958984	6.35586163260971	4.94474156015759
AccIC_00118	Inosine-5'-monophosphate dehydrogenase	432	352.806	212.218	187.671	113.422	217.132	227.201	202.516734029403	151.794422003666	189.698064622113	257.448209231694	169.386945114802	177.062505883674
AccIC_00119	Cytochrome c4	636	223.171	253.379	141.983	85.151	266.206	158.692	152.038426578069	186.101476999742	132.497503404529	162.851465968397	202.240595831849	133.957115232943
AccIC_00120	putative GTP-binding protein EngB	713	46.302	42.658	26.707	19.103	51.763	30.95	34.1087017524263	36.1869032025485	25.8412379349316	33.7873136620293	34.0485175843105	25.1973312053289
AccIC_00121	Delta-aminolevulinic acid dehydratase	1006	18.819	20.157	12.449	6.372	23.749	15.77	11.3773044844506	16.602645985691	13.1669247894627	13.7325267981022	16.0887985594015	11.7452943488651
AccIC_00122	hypothetical protein	1053	3.958	11.578	4.214	2.369	8.128	5.797	4.22988611482479	5.68218900045041	4.84011813598703	2.88821622120669	9.24126158261399	3.97579487397521
AccIC_00123	putative signaling protein	3232	15.161	24.192	15.308	5.87	24.19	14.852	10.4809757256317	16.9109438879054	12.4004544688079	11.0632253991194	19.3094316986179	14.4426834197467
AccIC_00124	hypothetical protein	159	1.711	2.591	2.559	0.883	1	3.801	1.57661014748429	0.699088213638092	3.17358789630614	1.24854420275004	2.06806950773474	2.41434719565794
AccIC_00125	hypothetical protein	261	7.119	21.319	8.123	5.25	20.327	13.777	9.37395614302664	14.2103661186215	11.5028993547513	5.194848731372	17.016277049555	7.66383050813969
AccIC_00126	Acetylglutamate kinase	771	34.992	41.691	32.665	14.642	43.49	32.119	26.1435173040374	30.4033464111206	26.8172769380313	25.5342248641901	33.2766830748626	30.8185428472711
AccIC_00127	Transcriptional activator protein Anr	743	179.735	88.452	98.203	57.188	102.012	94.591	102.110057887125	71.315386849649	78.9773356220716	131.15551857468	70.6001096480715	92.651870908635
AccIC_00128	Protein YchQ	393	25.753	28.626	18.158	10.089	32.778	25.77	18.0140654337135	22.9147134666294	21.5162746876636	18.7923780557695	22.8485363675858	17.1315812343716
AccIC_00129	hypothetical protein	1301	3.733	12.501	4.023	2.067	9.562	4.054	3.69066044716878	6.68468149880743	3.38482644873062	2.7240301045388	9.97797642462061	3.79559154674947
AccIC_00130	hypothetical protein	228	29.776	20.42	20.084	15.652	31.189	23.89	27.9468879144101	21.8038622951584	19.9465969068018	21.7280258217914	16.298718389789	18.9487100733076
AccIC_00131	hypothetical protein	438	32.553	41.628	20.307	18.646	45.581	29.068	33.292721189119	31.8651398658379	24.2698902840902	23.7544473595102	33.2263980964808	19.1591045338905
AccIC_00132	hypothetical protein	180	11.994	4.489	11.339	5.063	5.719	14.133	9.04006475278931	3.99808549379625	11.8001362111273	8.7522145925096	3.58300425326949	10.6980394105375
AccIC_00133	hypothetical protein	335	22.818	18.805	51.92	25.179	17.506	37.905	44.9574936619558	12.2382382679484	31.6482107891303	16.6506613783462	15.0096669598425	48.9851138720439
AccIC_00134	Spore protein SP21	375	189.752	117.885	329.197	170.04	102.773	213.515	303.609048106714	71.8473929802276	178.271144351435	138.465084488734	94.0927726435006	310.58845399336
AccIC_00135	18 kDa heat shock protein	438	242.779	152.228	402.781	179.831	160.26	242.692	321.091029934595	112.035877117641	202.632042549416	177.159738748948	121.504471255671	380.012965148223
AccIC_00136	Curved DNA-binding protein	952	41.69	33.916	37.377	17.195	28.683	31.042	30.701938262732	20.0519472317814	25.9180519539951	30.4218631283746	27.0708782031384	35.2641872341176
AccIC_00137	hypothetical protein	309	15.498	18.379	23.039	7.052	16.759	17.174	12.5914549944046	11.7160193723608	14.3391735151701	11.3091397160842	14.6696447250702	21.7366725442608
AccIC_00138	hypothetical protein	516	5.506	9.929	8.664	2.855	9.096	8.825	5.09764662635068	6.35890639125208	7.36830128516224	4.01781670388176	7.92507222782642	8.17424935645972
AccIC_00139	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	933	102.465	57.999	49.384	26.988	65.599	50.744	48.1874911215244	45.8594877264452	42.3679411234304	74.7703575305566	46.2933089074131	46.5924665534865
AccIC_00140	Long-chain-fatty-acid--CoA ligase	1550	25.346	22.939	22.144	8.64	26.923	19.488	15.4268535382381	18.8215519757783	16.2712130816138	18.4953836136192	18.3093193508017	20.8922642831768
AccIC_00141	L-aspartate oxidase	1566	10.146	34.144	13.076	6.443	35.111	18.261	11.5040760818135	24.545686269047	15.2467478491046	7.40369928761067	27.2528619344249	12.3368518680826
AccIC_00142	hypothetical protein	434	11.615	35.899	11.201	4.896	30.039	20.598	8.74188367166828	20.9999108494746	17.1979909203141	8.47565220043346	28.6536577607756	10.5678401479346
AccIC_00143	3-oxoacyl-[acyl-carrier-protein] synthase 2	1239	184.994	284.22	165.219	68.604	325.692	191.544	122.493502330705	227.687438476217	159.926787690098	134.993095408264	226.857088185399	155.879651941934
AccIC_00144	Acyl carrier protein	237	284.578	369.3	239.844	112.063	373.962	237.646	200.090218524951	261.432426548528	198.418960590784	207.661140929398	294.765754228653	226.286318403823
AccIC_00145	3-oxoacyl-[acyl-carrier-protein] reductase FabG	740	30.404	106.502	48.314	15.689	101.683	50.14	28.0129519862752	71.0853868273621	41.863640389579	22.1862875163133	85.0071550415922	45.5829505318554
AccIC_00146	Malonyl CoA-acyl carrier protein transacylase	942	36.301	111.812	52.161	17.781	94.827	50.661	31.7482503198394	66.2924380346593	42.2986415192753	26.4894232051602	89.2454603623454	49.2124908451403
AccIC_00147	3-oxoacyl-[acyl-carrier-protein] synthase 3	960	25.771	95.553	41.361	9.153	101.703	44.926	16.342822967071	71.0993685916349	37.5102893526571	18.805512945103	76.2679450685364	39.022983337088
AccIC_00148	Phosphate acyltransferase	1014	29.583	153.065	53.469	12.97	147.186	76.578	23.1581354619154	102.895997812536	63.9376516504424	21.587190619494	122.172543111315	50.4465534211155
AccIC_00149	50S ribosomal protein L32	180	46.633	166.894	58.211	22.011	117.6	56.228	39.3009806979351	82.2127739238396	46.9467246076037	34.0288496825496	133.210494953254	54.9205019954844
AccIC_00150	Large ribosomal RNA subunit accumulation protein YceD	492	77.549	197.76	81.358	24.175	159.86	83.841	43.1648361443179	111.756241832185	70.0017844815057	56.5887518287916	157.846941663305	76.7590696148257
AccIC_00151	Maf-like protein YceF	577	20.73	28.729	18.176	4.545	31.499	12.635	8.11516774667735	22.0205796413863	10.5494035963768	15.1270142156682	22.9307483163687	17.148563746885
AccIC_00152	Ribosomal RNA small subunit methyltransferase I	706	25.946	51.201	28.919	11.392	59.128	32.847	20.3405920726399	41.3356878959931	27.4251096106203	18.9332132580669	40.867320287737	27.2842932986448
