ortho_cluster_id,ortho_cluster_members,i_val,mmseqs_cluster_representative,orf_id,mmseqs_cluster_id
0,GCF_017368815_02305,6.0,GCF_017368815_02305,GCF_017368815_02305,340
0,GCA_009467885_00742,1.2,GCA_009467885_00742,GCA_009467885_00742,11
0,GCA_009467885_00742,1.4,GCA_009467885_00742,GCA_009467885_00742,11
0,GCA_009467885_00742,2.0,GCA_009467885_00742,GCA_009467885_00742,11
0,GCA_009467885_00742,4.0,GCA_009467885_00742,GCA_009467885_00742,11
0,GCA_009467885_00742,6.0,GCA_009467885_00742,GCA_009467885_00742,11
0,GCA_009467885_02430,1.2,GCA_009467885_02430,GCA_009467885_02430,12
0,GCA_009467885_02430,1.4,GCA_009467885_02430,GCA_009467885_02430,12
0,GCA_009467885_02430,2.0,GCA_009467885_02430,GCA_009467885_02430,12
0,GCA_009467885_02430,4.0,GCA_009467885_02430,GCA_009467885_02430,12
0,GCA_009467885_02430,6.0,GCA_009467885_02430,GCA_009467885_02430,12
1,GCA_017592725_00754,1.2,GCA_017592725_00754,GCA_017592725_00754,59
1,GCA_017592725_00754,1.4,GCA_017592725_00754,GCA_017592725_00754,59
1,GCA_017592725_00754,2.0,GCA_017592725_00754,GCA_017592725_00754,59
1,GCA_017592725_00754,4.0,GCA_017592725_00754,GCA_017592725_00754,59
1,GCA_017592725_00754,6.0,GCA_017592725_00754,GCA_017592725_00754,59
1,GCF_005889575_01190,1.2,GCF_005889575_01190,GCF_005889575_01190,287
1,GCF_005889575_01190,1.4,GCF_005889575_01190,GCF_005889575_01190,287
1,GCF_005889575_01190,2.0,GCF_005889575_01190,GCF_005889575_01190,287
1,GCF_005889575_01190,4.0,GCF_005889575_01190,GCF_005889575_01190,287
1,GCF_005889575_01190,6.0,GCF_005889575_01190,GCF_005889575_01190,287
1,GCF_900089955_02456,1.2,GCF_900089955_02456,GCF_900089955_02456,345
1,GCF_900089955_02456,1.4,GCF_900089955_02456,GCF_900089955_02456,345
1,GCF_900089955_02456,2.0,GCF_900089955_02456,GCF_900089955_02456,345
1,GCF_900089955_02456,4.0,GCF_900089955_02456,GCF_900089955_02456,345
1,GCF_900089955_02456,6.0,GCF_900089955_02456,GCF_900089955_02456,345
1,GCA_017592745_03832,1.2,GCA_017592745_03832,GCA_017592745_03832,64
1,GCA_017592745_03832,1.4,GCA_017592745_03832,GCA_017592745_03832,64
1,GCA_017592745_03832,2.0,GCA_017592745_03832,GCA_017592745_03832,64
1,GCA_017592745_03832,4.0,GCA_017592745_03832,GCA_017592745_03832,64
1,GCA_017592745_03832,6.0,GCA_017592745_03832,GCA_017592745_03832,64
1,GCA_009467885_02431,1.2,GCA_009467885_02431,GCA_009467885_02431,13
1,GCA_009467885_02431,1.4,GCA_009467885_02431,GCA_009467885_02431,13
1,GCA_009467885_02431,2.0,GCA_009467885_02431,GCA_009467885_02431,13
1,GCA_009467885_02431,4.0,GCA_009467885_02431,GCA_009467885_02431,13
1,GCA_009467885_02431,6.0,GCA_009467885_02431,GCA_009467885_02431,13
1,GCA_017592785_00845,1.2,GCA_017592785_00845,GCA_017592785_00845,79
1,GCA_017592785_00845,1.2,GCA_017592785_00845,GCA_009467855_02131,79
1,GCA_017592785_00845,1.4,GCA_017592785_00845,GCA_017592785_00845,79
1,GCA_017592785_00845,1.4,GCA_017592785_00845,GCA_009467855_02131,79
1,GCA_017592785_00845,2.0,GCA_017592785_00845,GCA_017592785_00845,79
1,GCA_017592785_00845,2.0,GCA_017592785_00845,GCA_009467855_02131,79
1,GCA_017592785_00845,4.0,GCA_017592785_00845,GCA_017592785_00845,79
1,GCA_017592785_00845,4.0,GCA_017592785_00845,GCA_009467855_02131,79
1,GCA_017592785_00845,6.0,GCA_017592785_00845,GCA_017592785_00845,79
1,GCA_017592785_00845,6.0,GCA_017592785_00845,GCA_009467855_02131,79
1,GCA_017592775_02242,1.2,GCA_017592775_02242,GCA_017592775_02242,73
1,GCA_017592775_02242,1.4,GCA_017592775_02242,GCA_017592775_02242,73
1,GCA_017592775_02242,2.0,GCA_017592775_02242,GCA_017592775_02242,73
1,GCA_017592775_02242,4.0,GCA_017592775_02242,GCA_017592775_02242,73
1,GCA_017592775_02242,6.0,GCA_017592775_02242,GCA_017592775_02242,73
1,GCA_016709335_02023,1.2,GCA_016709335_02023,GCA_016709335_02023,21
1,GCA_016709335_02023,1.4,GCA_016709335_02023,GCA_016709335_02023,21
1,GCA_016709335_02023,2.0,GCA_016709335_02023,GCA_016709335_02023,21
1,GCA_016709335_02023,4.0,GCA_016709335_02023,GCA_016709335_02023,21
1,GCA_016709335_02023,6.0,GCA_016709335_02023,GCA_016709335_02023,21
1,GCA_900089945_02990,1.2,GCA_900089945_02990,GCA_900089945_02990,89
1,GCA_900089945_02990,1.4,GCA_900089945_02990,GCA_900089945_02990,89
1,GCA_900089945_02990,2.0,GCA_900089945_02990,GCA_900089945_02990,89
1,GCA_900089945_02990,4.0,GCA_900089945_02990,GCA_900089945_02990,89
1,GCA_900089945_02990,6.0,GCA_900089945_02990,GCA_900089945_02990,89
1,GCF_000355765_02779,1.2,GCF_000355765_02779,GCF_000355765_02779,193
1,GCF_000355765_02779,1.4,GCF_000355765_02779,GCF_000355765_02779,193
1,GCF_000355765_02779,2.0,GCF_000355765_02779,GCF_000355765_02779,193
1,GCF_000355765_02779,4.0,GCF_000355765_02779,GCF_000355765_02779,193
1,GCF_000355765_02779,6.0,GCF_000355765_02779,GCF_000355765_02779,193
1,GCF_000619905_02140,1.2,GCF_000619905_02140,GCF_000619905_02140,212
1,GCF_000619905_02140,1.4,GCF_000619905_02140,GCF_000619905_02140,212
1,GCF_000619905_02140,2.0,GCF_000619905_02140,GCF_000619905_02140,212
1,GCF_000619905_02140,4.0,GCF_000619905_02140,GCF_000619905_02140,212
1,GCF_000619905_02140,6.0,GCF_000619905_02140,GCF_000619905_02140,212
1,GCF_001007935_03097,1.2,GCF_001007935_03097,GCF_001007935_03097,224
1,GCF_001007935_03097,1.4,GCF_001007935_03097,GCF_001007935_03097,224
1,GCF_001007935_03097,2.0,GCF_001007935_03097,GCF_001007935_03097,224
1,GCF_001007935_03097,4.0,GCF_001007935_03097,GCF_001007935_03097,224
1,GCF_001007935_03097,6.0,GCF_001007935_03097,GCF_001007935_03097,224
1,GCF_000196355_02258,1.2,GCF_000196355_02258,GCF_000196355_02258,146
1,GCF_000196355_02258,1.4,GCF_000196355_02258,GCF_000196355_02258,146
1,GCF_000196355_02258,2.0,GCF_000196355_02258,GCF_000196355_02258,146
1,GCF_000196355_02258,4.0,GCF_000196355_02258,GCF_000196355_02258,146
1,GCF_000196355_02258,6.0,GCF_000196355_02258,GCF_000196355_02258,146
1,GCF_900103035_02217,1.2,GCF_900103035_02217,GCF_900103035_02217,355
1,GCF_900103035_02217,1.4,GCF_900103035_02217,GCF_900103035_02217,355
1,GCF_900103035_02217,2.0,GCF_900103035_02217,GCF_900103035_02217,355
1,GCF_900103035_02217,4.0,GCF_900103035_02217,GCF_900103035_02217,355
1,GCF_900103035_02217,6.0,GCF_900103035_02217,GCF_900103035_02217,355
1,GCF_900114795_02376,1.2,GCF_900114795_02376,GCF_900114795_02376,363
1,GCF_900114795_02376,1.4,GCF_900114795_02376,GCF_900114795_02376,363
1,GCF_900114795_02376,2.0,GCF_900114795_02376,GCF_900114795_02376,363
1,GCF_900114795_02376,4.0,GCF_900114795_02376,GCF_900114795_02376,363
1,GCF_900114795_02376,6.0,GCF_900114795_02376,GCF_900114795_02376,363
1,GCF_009833085_00396,1.2,GCF_009833085_00396,GCF_009833085_00396,333
1,GCF_009833085_00396,1.4,GCF_009833085_00396,GCF_009833085_00396,333
1,GCF_009833085_00396,2.0,GCF_009833085_00396,GCF_009833085_00396,333
1,GCF_009833085_00396,4.0,GCF_009833085_00396,GCF_009833085_00396,333
1,GCF_009833085_00396,6.0,GCF_009833085_00396,GCF_009833085_00396,333
1,GCF_000009145_00932,1.2,GCF_000009145_00932,GCF_000009145_00932,96
1,GCF_000009145_00932,1.4,GCF_000009145_00932,GCF_000009145_00932,96
1,GCF_000009145_00932,2.0,GCF_000009145_00932,GCF_000009145_00932,96
1,GCF_000009145_00932,4.0,GCF_000009145_00932,GCF_000009145_00932,96
1,GCF_000009145_00932,6.0,GCF_000009145_00932,GCF_000009145_00932,96
1,GCA_016722705_01203,1.2,GCA_016722705_01203,GCA_016722705_01203,48
1,GCA_016722705_01203,1.4,GCA_016722705_01203,GCA_016722705_01203,48
1,GCA_016722705_01203,2.0,GCA_016722705_01203,GCA_016722705_01203,48
1,GCA_016722705_01203,4.0,GCA_016722705_01203,GCA_016722705_01203,48
1,GCA_016722705_01203,6.0,GCA_016722705_01203,GCA_016722705_01203,48
1,GCF_001455205_00694,1.2,GCF_001455205_00694,GCF_001455205_00694,260
1,GCF_001455205_00694,1.4,GCF_001455205_00694,GCF_001455205_00694,260
1,GCF_001455205_00694,2.0,GCF_001455205_00694,GCF_001455205_00694,260
1,GCF_001455205_00694,4.0,GCF_001455205_00694,GCF_001455205_00694,260
1,GCF_001455205_00694,6.0,GCF_001455205_00694,GCF_001455205_00694,260
1,GCF_000014765_01408,1.2,GCF_000014765_01408,GCF_000014765_01408,121
1,GCF_000014765_01408,1.4,GCF_000014765_01408,GCF_000014765_01408,121
1,GCF_000014765_01408,2.0,GCF_000014765_01408,GCF_000014765_01408,121
1,GCF_000014765_01408,4.0,GCF_000014765_01408,GCF_000014765_01408,121
1,GCF_000014765_01408,6.0,GCF_000014765_01408,GCF_000014765_01408,121
1,GCA_016714975_00290,1.2,GCA_016714975_00290,GCA_016714975_00290,26
1,GCA_016714975_00290,1.4,GCA_016714975_00290,GCA_016714975_00290,26
1,GCA_016714975_00290,2.0,GCA_016714975_00290,GCA_016714975_00290,26
1,GCA_016714975_00290,4.0,GCA_016714975_00290,GCA_016714975_00290,26
1,GCA_016714975_00290,6.0,GCA_016714975_00290,GCA_016714975_00290,26
1,GCF_000519045_03414,1.2,GCF_000519045_03414,GCF_000519045_03414,198
1,GCF_000519045_03414,1.4,GCF_000519045_03414,GCF_000519045_03414,198
1,GCF_000519045_03414,2.0,GCF_000519045_03414,GCF_000519045_03414,198
1,GCF_000519045_03414,4.0,GCF_000519045_03414,GCF_000519045_03414,198
1,GCF_000519045_03414,6.0,GCF_000519045_03414,GCF_000519045_03414,198
1,GCA_016721185_01982,1.2,GCA_016721185_01982,GCA_016721185_01982,41
1,GCA_016721185_01982,1.4,GCA_016721185_01982,GCA_016721185_01982,41
1,GCA_016721185_01982,2.0,GCA_016721185_01982,GCA_016721185_01982,41
1,GCA_016721185_01982,4.0,GCA_016721185_01982,GCA_016721185_01982,41
1,GCA_016721185_01982,6.0,GCA_016721185_01982,GCA_016721185_01982,41
1,GCF_009469765_00432,1.2,GCF_009469765_00432,GCF_009469765_00432,310
1,GCF_009469765_00432,1.2,GCF_009469765_00432,GCF_001551835_02807,310
1,GCF_009469765_00432,1.4,GCF_009469765_00432,GCF_009469765_00432,310
1,GCF_009469765_00432,1.4,GCF_009469765_00432,GCF_001551835_02807,310
1,GCF_009469765_00432,2.0,GCF_009469765_00432,GCF_009469765_00432,310
1,GCF_009469765_00432,2.0,GCF_009469765_00432,GCF_001551835_02807,310
1,GCF_009469765_00432,4.0,GCF_009469765_00432,GCF_009469765_00432,310
1,GCF_009469765_00432,4.0,GCF_009469765_00432,GCF_001551835_02807,310
1,GCF_009469765_00432,6.0,GCF_009469765_00432,GCF_009469765_00432,310
1,GCF_009469765_00432,6.0,GCF_009469765_00432,GCF_001551835_02807,310
1,GCF_003345255_00092,1.2,GCF_003345255_00092,GCF_003345255_00092,280
1,GCF_003345255_00092,1.4,GCF_003345255_00092,GCF_003345255_00092,280
1,GCF_003345255_00092,2.0,GCF_003345255_00092,GCF_003345255_00092,280
1,GCF_003345255_00092,4.0,GCF_003345255_00092,GCF_003345255_00092,280
1,GCF_003345255_00092,6.0,GCF_003345255_00092,GCF_003345255_00092,280
1,GCF_017368815_02306,1.2,GCF_017368815_02306,GCF_017368815_02306,341
1,GCF_017368815_02306,1.4,GCF_017368815_02306,GCF_017368815_02306,341
1,GCF_017368815_02306,2.0,GCF_017368815_02306,GCF_017368815_02306,341
1,GCF_017368815_02306,4.0,GCF_017368815_02306,GCF_017368815_02306,341
1,GCF_017368815_02306,6.0,GCF_017368815_02306,GCF_017368815_02306,341
2,GCF_000196355_02259,1.2,GCF_000196355_02259,GCF_000196355_02259,147
2,GCF_000196355_02259,1.4,GCF_000196355_02259,GCF_000196355_02259,147
2,GCF_000196355_02259,2.0,GCF_000196355_02259,GCF_000196355_02259,147
2,GCF_000196355_02259,4.0,GCF_000196355_02259,GCF_000196355_02259,147
2,GCF_000196355_02259,6.0,GCF_000196355_02259,GCF_000196355_02259,147
2,GCF_000619905_02138,1.2,GCF_000619905_02138,GCF_000619905_02138,210
2,GCF_000619905_02138,1.4,GCF_000619905_02138,GCF_000619905_02138,210
2,GCF_000619905_02138,2.0,GCF_000619905_02138,GCF_000619905_02138,210
2,GCF_000619905_02138,4.0,GCF_000619905_02138,GCF_000619905_02138,210
2,GCF_000619905_02138,6.0,GCF_000619905_02138,GCF_000619905_02138,210
2,GCF_000355765_02780,1.2,GCF_000355765_02780,GCF_000355765_02780,194
2,GCF_000355765_02780,1.4,GCF_000355765_02780,GCF_000355765_02780,194
2,GCF_000355765_02780,2.0,GCF_000355765_02780,GCF_000355765_02780,194
2,GCF_000355765_02780,4.0,GCF_000355765_02780,GCF_000355765_02780,194
2,GCF_000355765_02780,6.0,GCF_000355765_02780,GCF_000355765_02780,194
2,GCF_005889575_01191,1.2,GCF_005889575_01191,GCF_005889575_01191,288
2,GCF_005889575_01191,1.2,GCF_005889575_01191,GCA_017592725_00753,288
2,GCF_005889575_01191,1.4,GCF_005889575_01191,GCF_005889575_01191,288
2,GCF_005889575_01191,1.4,GCF_005889575_01191,GCA_017592725_00753,288
2,GCF_005889575_01191,2.0,GCF_005889575_01191,GCF_005889575_01191,288
2,GCF_005889575_01191,2.0,GCF_005889575_01191,GCA_017592725_00753,288
2,GCF_005889575_01191,4.0,GCF_005889575_01191,GCF_005889575_01191,288
2,GCF_005889575_01191,4.0,GCF_005889575_01191,GCA_017592725_00753,288
2,GCF_005889575_01191,6.0,GCF_005889575_01191,GCF_005889575_01191,288
2,GCF_005889575_01191,6.0,GCF_005889575_01191,GCA_017592725_00753,288
2,GCA_900089945_02991,1.2,GCA_900089945_02991,GCA_900089945_02991,90
2,GCA_900089945_02991,1.4,GCA_900089945_02991,GCA_900089945_02991,90
2,GCA_900089945_02991,2.0,GCA_900089945_02991,GCA_900089945_02991,90
2,GCA_900089945_02991,4.0,GCA_900089945_02991,GCA_900089945_02991,90
2,GCA_900089945_02991,6.0,GCA_900089945_02991,GCA_900089945_02991,90
2,GCF_001007935_03098,1.2,GCF_001007935_03098,GCF_001007935_03098,225
2,GCF_001007935_03098,1.4,GCF_001007935_03098,GCF_001007935_03098,225
2,GCF_001007935_03098,2.0,GCF_001007935_03098,GCF_001007935_03098,225
2,GCF_001007935_03098,4.0,GCF_001007935_03098,GCF_001007935_03098,225
2,GCF_001007935_03098,6.0,GCF_001007935_03098,GCF_001007935_03098,225
2,GCA_017592745_03833,1.2,GCA_017592745_03833,GCA_017592745_03833,65
2,GCA_017592745_03833,1.4,GCA_017592745_03833,GCA_017592745_03833,65
2,GCA_017592745_03833,2.0,GCA_017592745_03833,GCA_017592745_03833,65
2,GCA_017592745_03833,4.0,GCA_017592745_03833,GCA_017592745_03833,65
2,GCA_017592745_03833,6.0,GCA_017592745_03833,GCA_017592745_03833,65
2,GCF_900103035_02216,1.2,GCF_900103035_02216,GCF_900103035_02216,354
2,GCF_900103035_02216,1.4,GCF_900103035_02216,GCF_900103035_02216,354
2,GCF_900103035_02216,2.0,GCF_900103035_02216,GCF_900103035_02216,354
2,GCF_900103035_02216,4.0,GCF_900103035_02216,GCF_900103035_02216,354
2,GCF_900103035_02216,6.0,GCF_900103035_02216,GCF_900103035_02216,354
2,GCF_900089955_02457,1.2,GCF_900089955_02457,GCF_900089955_02457,346
2,GCF_900089955_02457,1.4,GCF_900089955_02457,GCF_900089955_02457,346
2,GCF_900089955_02457,2.0,GCF_900089955_02457,GCF_900089955_02457,346
2,GCF_900089955_02457,4.0,GCF_900089955_02457,GCF_900089955_02457,346
2,GCF_900089955_02457,6.0,GCF_900089955_02457,GCF_900089955_02457,346
2,GCA_009467855_02132,1.2,GCA_009467855_02132,GCA_009467855_02132,1
2,GCA_009467855_02132,1.4,GCA_009467855_02132,GCA_009467855_02132,1
2,GCA_009467855_02132,2.0,GCA_009467855_02132,GCA_009467855_02132,1
